Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('docteur', 'p.', 'cibrie')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.4936209175426276|1.5004411043807218|
('efectividad', 'del', 'consejo')|3|1|14|218|0.06666666666666667|0.0045662100456621|0.07123287671232877|13.667954198942061|0.38487225265161246|0.027415557723128557|
('eventos', 'adversos')|2|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6422415627145552|0.08321280521472833|
('general/de', 'familia', ',')|3|1|9|218|0.1|0.0045662100456621|0.1045662100456621|14.252916699663219|0.550880584805811|0.057603494940881614|
('asistencial', 'en')|2|1|287|218|0.003472222222222222|0.0045662100456621|0.008038432267884322|9.404919793108268|-0.824947574697938|-0.006631285203764817|
('detección', 'y', 'prevalencia')|3|1|11|218|0.08333333333333333|0.0045662100456621|0.08789954337899543|13.989882293829424|0.4762332305603572|0.041860683508159253|
('cerebral', '.')|2|1|1454|218|0.0006872852233676976|0.0045662100456621|0.005253495269029798|7.068041356754934|-1.4881375931826506|-0.007817923805450445|
('agrícola', '.')|2|1|8|218|0.1111111111111111|0.0045662100456621|0.1156773211567732|14.404919793108268|0.5940180166821836|0.06871441288865442|
('y', 'efectividad', 'de')|3|1|75|218|0.013157894736842105|0.0045662100456621|0.017724104782504205|11.326917281106995|-0.27949791426009374|-0.004953850318837278|
('conceptos', 'generales')|2|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.043819467112406|0.35270612130738827|
('nuevo', 'ideo')|2|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7600263488363815|0.1301414980884215|
('evaluar', 'lo')|2|1|304|218|0.003278688524590164|0.0045662100456621|0.007844898570252265|9.322179362100332|-0.8484287396211825|-0.006655837406415146|
('de', 'estudiar')|2|1|343|218|0.0029069767441860465|0.0045662100456621|0.007473186789848147|9.148580039848483|-0.8976950326136394|-0.006708642659040551|
antigripal|1|2|421|217|0.004728132387706856|0.0091324200913242|0.013860552479031056|8.85033094143063|-0.9823360742766544|-0.013615720709556918|
bronquial|1|1|733|218|0.0013623978201634877|0.0045662100456621|0.005928607865825588|8.055208541707367|-1.2079863395052348|-0.007161677314200594|
('docencia', '.')|2|1|8|218|0.1111111111111111|0.0045662100456621|0.1156773211567732|14.404919793108268|0.5940180166821836|0.06871441288865442|
estonia|1|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.043819467112406|0.35270612130738827|
('de', 'interés', 'odontológico')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2098277992666033|0.610438227483834|
('y', 'práctico', 'general')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2098277992666033|0.610438227483834|
capacidad|1|1|904|218|0.0011049723756906078|0.0045662100456621|0.005671182421352708|7.753070812580012|-1.2937309478031236|-0.007336984209141053|
aproximación|1|1|767|218|0.0013020833333333333|0.0045662100456621|0.005868293378995433|7.989882293829424|-1.226525479095789|-0.0071976113481470195|
('los', 'centro', 'de')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9260346809905795|0.23573713911061556|
('fibromialgia', 'en', 'médico')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8346737030818353|0.17074603606422933|
('campaña', 'compromiso')|2|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2098277992666033|0.610438227483834|
('diagnóstico', 'de', 'lo')|3|2|3183|217|0.0006279434850863422|0.0091324200913242|0.009760363576410542|5.937767137406918|-1.8089016383984233|-0.017655537664733323|
('primario', '(', 'proyectar')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9260346809905795|0.23573713911061556|
('lo', 'depresión', 'antes')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9260346809905795|0.23573713911061556|
insuficiencia|1|5|5846|214|0.0008545547769612033|0.0228310502283105|0.023685605005271705|5.060377291731311|-2.0578988386464236|-0.04874257903298656|
('uno', 'revisión')|2|2|559|217|0.0035650623885918|0.0091324200913242|0.012697482479916|8.442987833941787|-1.0979372449591591|-0.013941038931916165|
('año', 'de')|2|3|3922|216|0.0007643312101910828|0.0136986301369863|0.014462961347177384|5.636367855884228|-1.8944366803479007|-0.027399164482546725|
teórico|1|1|154|218|0.0064516129032258064|0.0045662100456621|0.011017822948887906|10.298720389276342|-0.5712931163944308|-0.006294406408352249|
('hay', 'molts', 'mals')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2098277992666033|0.610438227483834|
('lo', 'paz', 'y')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2098277992666033|0.610438227483834|
