,abstract,id,title
0,,26826990,Tratamiento exitoso de un embarazo heterotópico cervical luego de un procedimiento de fecundación in vitro.
1,,22051832,Parto tras la transferencia de embriones generados por fecundación de ovocitos vitrificados: Comunicación de un caso.
2,"Existen numerosos reportes de pacientes con artritis reumatoidea (AR) que quedaron embarazadas mientras se encontraban en tratamiento con etanercept. Si bien se encuentra formalmente contraindicado durante embarazo y lactancia, su suspensión en casos de mujeres con AR severa ya no se aconseja debido a que no se ha reportado un aumento de malformaciones congénitas ni de complicaciones perinatales. Existen pocos datos acerca del éxito o fracaso de embarazos logrados por fertilización asistida en pacientes con AR en tratamiento con etanercept. Se describen dos casos clínicos de pacientes con AR severa en tratamiento con etanercept que realizaron técnicas de fertilización in vitro. Tras 4 intentos fallidos, ambas pacientes cursaron embarazos sin complicaciones obstétricas ni perinatales y no se registraron malformaciones congénitas ni complicaciones infectológicas en los recién nacidos. El perfil riesgo-beneficio de etanercept en pacientes con AR severa ha ido cambiando con la farmacovigilancia poscomercialización. Si existe indicación clínica, debe evaluarse el beneficio de no suspenderlo en el curso de tratamientos de fertilización asistida y embarazo. ",30882344,Embarazos a término por fertilización asistida en dos pacientes con artritis reumatoidea severa en tratamiento con etanercept.
3,,28092718,Caso: Solicitud de Reversión de Vasectomía En Varón VIH con Pareja Serodiscordante.
4,,27178384,Opciones reproductivas en pacientes con osteogénesis imperfecta. A propósito de 2 casos de la misma familia con una nueva mutación en COL1A1.
5,,26738647,Traquelectomía radical laparoscópica para preservación de la fertilidad en cáncer de cérvix etapa temprana. Reporte de un caso.
6,,26006277,¿A quién y cuándo le interesa el modo de concepción en las técnicas de reproducción asistida?
7,,25826958,Aspiración folicular mediante punción transabdominal: reporte de un caso en fertilización in vitro.
8,,23726690,Quimerismo hemático en gemelos dicigóticos concebidos por fertilización in vitro.
9,,22632905,Hemorragia obstétrica masiva en una paciente con placenta pércreta.
10,,22560460,Ecografía abdominal en el síndrome de hiperestimulación ovárica.
11,,21966837,Acardia fetal en embarazo gemelar logrado por fertilización in vitro.
12,,21047652,"""Píldora del día después"" e ictus: un nuevo caso."
13,,21961377,Tumor del estroma gastrointestinal en el embarazo y control posterior. caso clínico.
14,,21299000,"Primer embarazo logrado por ciclo natural modificado en una paciente baja respondedora en el Centroo éedicoNacional 20 deNoviembree, ISSSTE."
15,,20112548,Desarrollo de síndrome de hiperestimulación ovárica grave tras la administración exógena de gonadotropina coriónica humana.
16,,19637729,Anticoncepción en pacientes con lupus eritematoso generalizado.
17,,19400519,Embarazo gemelar con mola completa y feto coexistente posterior a fertilización in vitro y transferencia de embriones complicado con placenta previa acreta. Reporte de un caso.
18,,18558067,Isotretinoína a dosis bajas en el tratamiento del lupus crónico discoide en mujeres fértiles.
19,,18247184,Infartos retiniano y cerebral secundarios a trombosis carotídea aguda en el síndrome de hiperestimulación ovárica.
20,,18798404,Embarazos exitosos tras vitrificación de ovocitos y embriones.
21,,17432548,Diagnóstico y tratamiento de la aciduria metilmalónica: a propósito de un caso.
22,,16999237,"A propósito de un caso: ovulación y Diane-35, perspectivas actuales en detección y control de la fertilidad."
23,,12938069,Estudio neuropsicologico de trillizas con antecedentes de prematuridad.
24,,12061994,Alteraciones visuales secundarias al tratamiento con citrato de clomifeno previo a fecundación in vitro.
25,,12325489,Trombosis yugular interna bilateral asociada a trombofilia después de la inducción ovárica por infertilidad.
26,,11525182,Toma de decisiones en el paciente menor de edad.
27,"Las anomalías de los ductos müllerianos o paramesonéfricos son un conjunto de malformaciones congénitas del tracto genital femenino que resultan de la alteración en una o más fases del desarrollo embriológico. La prevalencia ha incrementado, probablemente debido al progreso de los métodos diagnósticos de imagen y a la relevancia que han adquirido en mujeres jóvenes con problemas de infertilidad. Actualmente la resonancia magnética es el método de elección para caracterizar los diferentes tipos de anomalías müllerianas, sus complicaciones y la patología asociada. El útero unicorne corresponde a la clase II de la clasificación de anomalías de los ductos müllerianos desarrollada por la Sociedad Americana de Medicina Reproductiva. Según esta, se identifican cuatro subtipos, cada uno con diferente implicación clínica. El útero unicorne con cuerno uterino rudimentario cavitado no comunicante está asociado con una incidencia incrementada de problemas ginecológicos y complicaciones obstétricas que en ocasiones amenazan la vida de las pacientes, razón por la que es necesaria su sospecha, diagnóstico y tratamiento oportunos. Presentamos el caso de una paciente con problemas de infertilidad en la que se descubrió este subtipo de malformación congénita. ",29368901,Útero unicorne con cuerno rudimentario cavitado no comunicante: caracterización por resonancia magnética.
28,,10883528,Uso de midodrín y congelación de semen en el tratamiento de las alteraciones del transporte espermático. Caso clínico.
29,,10730423,TESE-ICSI como tratamiento de la infertilidad masculina secundaria a TBC. A propósito de un caso.
30,,10496048,Embarazo heterotópico espontáneo y asociado con reproducción asistida. Características clínicas.
31,,10363416,Embarazo heterotópico con gestación intrauterina dicigótica después de transferencia de embriones en etapa de blastocisto.
32,,10330543,El síndrome de hiperestimulación ovárica como causa de derrame pleural.
33,,10085601,"Embarazo heterotópico, después de inducción de ovulación con citrato de clomifeno y prednisona. Informe de un caso."
34,,9949607,Diagnóstico prenatal y seguimiento de un quiste renal simple.
35,,9745198,"""Tratamiento integral del síndrome de hiperestimulación ovárica severo mediante autotransfusión de ascitis e infusión intravenosa de albúmina""."
36,,9674193,Embarazo logrado por inyección intracitoplasmática de ovocitos con espermatozoides provenientes de una biopsia de testículo criopreservada.
37,,9685990,Infección por Schistosoma intercalatum y probable hibridización con Schistosoma haematobium en el este de Africa. Reporte de un caso.
38,,7672651,Diagnóstico temprano de embarazo heterotópico con viabilidad del producto intrauterino. Informe de dos casos y revisión de la literatura.
39,,7698676,Pioovario como complicación de aspiración folicular por vía transvaginal.
40,,8544724,Embarazo con espermatozoides testiculares.
41,,8063183,Embarazo gemelar mediante la técnica de donación de ovocitos en una mujer con síndrome de Turner.
42,,7992630,"Maternidad, esterilidad y tecnología reproductiva."
43,,8079687,Microaspiración espermática deferencial. A propósito de nuestro primer embarazo clínico.
44,,8255118,Edema agudo de pulmón secundario a tratamiento tocolítico en gestante gemelar pretérmino.
45,,8304797,Gestación mediante espermatozoides aspirados del conducto deferente y fertilizacion in vitro.
46,,8295531,Embarazo logrado con espermatozoides obtenidos de la cabeza epididimaria en una agenesia de vías espermáticas.
47,,1601314,Embarazo heterotópico con inseminación intrauterina. Presentación de un caso.
48,,1342427,Inducción de ovulación mediante la administración crónica de naltrexona en paciente con amenorrea hipotalámica secundaria.
49,,1883118,"Delección terminal de brazo largo del cromosoma 4: 46, XY, del (4) (q31.3----qter): un caso tras fertilización in vitro."
50,,2383051,Dolor escroto-perineal tras coitus interruptus.
51,,2131513,Utilización de una sonda de DNA específica en la confirmación de anemia falciforme en una mujer caucasiana.
52,,2490914,Embarazo obtenido por fertilización intracorpórea en cultivo intravaginal.
53,,2485375,Recanalización tubaria transvaginal.
54,,12332377,Anovulatorios y alopecia.
55,,1603989,Primer caso de fertilización in vitro y transferencia de embriones en la República de Panamá y Centro América.
56,,2041403,Ingestión de peróxido de hidrógeno. A propósito de tres casos.
57,,2490919,Embarazo ectópico posterior a FIV-TE.
58,,2490172,Insuficiencia ovárica prematura y embarazo.
59,,6533714,"Embarazo obtenido por fertilización ""in vitro"" y transferencia embrionaria."
60,,6442906,Inducción de ovulación y embarazo en una paciente con síndrome de Kallman.
61,,7348317,"Manipulación de embriones células, núcleos y genes. Parte I clonaje nuclear, clonaje y fusión celular, manipulación de embriones."
62,,581036,"Inyección intratecal de neostigmina, en parapléjico, para obtención de semen e inseminación artificial."
63,,12148463,Fibrotecoma ovárico: informe de un caso.
64,,9528215,Tratamiento laparoscópico conservador del embarazo ectópico bilateral. Informe de dos casos y revisión de la literatura.
65,,7995543,Embarazo post-desarterialización parcial del útero. Informe de un caso.
66,,686404,Teratozoospermia absoluta de presentación familiar. Espermatozoides microcéfalos irregulares sin acrosoma.
67,,25553931,Anorgasmia masculina como síntoma inicial de mielitis transversa.
68,,24047629,Paciente con SDT e infección por VIH.
69,,8379702,Síndrome de manipulación uretral. Un nuevo caso.
70,,2596358,Patología urológica en pacientes con anticuerpos anti-VIH positivos.
71,,6660645,Punción vesical en neonatos pretérmino con bacteriuria en orina recogida mediante bolsa.
72,,2288262,Abceso apendicular retroperitoneal: manejo urológico.
73,,6812507,Divertículo uretral masculino de uretra anterior. Caso clínico de divertículo gigante.
74,,18778548,Obstrucción de conductos eyaculadores.
75,,17658159,"Aportación de un caso. Paciente con varicocele y oligozoospermia, con microdeleción en cromosoma Y: AZFb+c."
76,,16749592,Tratamiento del priapismo recurrente de bajo flujo mediante autoinyección intracavernosa domiciliaria de metoxamina.
77,,15074062,Angiomiolipoma renal gigante detectado por leve traumatismo lumbar y tratado por nefrectomía: presentación de un caso.
78,,12094493,Necrosis de glande por arteritis granulomatosa necrotizante.
79,,14964098,Luxación testicular. A propósito de un caso.
80,,10730423,TESE-ICSI como tratamiento de la infertilidad masculina secundaria a TBC. A propósito de un caso.
81,,11199305,Priapismo por trazodona.
82,,9734134,Priapismo de alto flujo postraumático en edad prepuberal.
83,,7818300,Prótesis de pene. Implantes bajo anestesia local.
84,,7944599,Carcinoma del uréter residual muchos años después de la nefrectomía: una causa esquiva de hematuria y un tumor de alto riesgo.
85,,1466577,"Carcinosarcoma de la próstata. Inmunofenotipo, evolución morfológica y diagnóstico diferencial clínico-patológico."
86,,8079687,Microaspiración espermática deferencial. A propósito de nuestro primer embarazo clínico.
