,abstract,id,title
0,,21975241,"Cardiología ""basada en la evidencia"": Aplicaciones prácticas de la epidemiología. III. Capacidad diagnóstica de una prueba clínica."
1,,21592891,"Cardiología ""basada en la evidencia"": aplicaciones prácticas de la epidemiología I. La valoración de medicamentos o terapias novedosas."
2,,28549756,Shock cardiogénico en síndrome clínico aislado.
3,,30724987,Trombo a través de foramen oval permeable: embolia paradojal cerebral y factores de alto riesgo de recurrencia. Caso clínico.
4,,28662908,Tormenta arrítmica resuelta tras angioplastia y ablación bajo soporte con oxigenación de membrana extracorpórea venoarterial.
5,,28826574,"Foramen oval permeable con anticardiolipina+, una causa rara de infartos renales múltiples."
6,,29183705,Síndrome de Kounis.
7,,28874309,"Cor triatriatum, una causa inusual de evento cerebrovascular cardioembólico en adultos. A propósito de un caso."
8,,28625607,Infarto de miocardio postoperatorio en una cirugía ortognática de mandíbula.
9,,27026064,Trombo intracoronario en paciente con vasoespasmo recurrente: hallazgos de la tomografía de coherencia óptica.
10,"La ataxia-telangiectasia es una entidad caracterizada por un cuadro de ataxia cerebelosa progresiva, telangiectasias, defectos inmunológicos y una mayor tendencia al desarrollo de tumores malignos. La mutación genética responsable (ataxia-telangiectasia mutada) parece jugar un papel importante en la función celular normal y el remodelado cardiovascular. Se describe la aparición de una arritmia maligna en un paciente de 14 años con un diagnóstico de ataxia-telangiectasia, en remisión completa de linfoma no Hodgkin B de alto grado. Consultó en el Servicio de Urgencias Pediátricas por episodios de presíncope, y se observó, al ingresar, bloqueo auriculoventricular completo que evolucionó hacia asistolia, por lo que requirió la colocación de un marcapasos definitivo. Las dosis acumuladas de fármacos cardiotóxicos recibidos fueron de bajo riesgo. Sin embargo, es posible que esta enfermedad degenerativa crónica afecte con el tiempo al tejido de citoconducción. En la bibliografía revisada, no existen o se desconocen reportes previos de arritmias malignas en pacientes con ataxia-telangiectasia. ",28895705,Bloqueo auriculoventricular completo y asistolia en un niño con ataxia-telangiectasia.
11,,28755826,Elevación persistente de troponina en un paciente sin evidencia de cardiopatía isquémica.
12,,28012578,Tratamiento percutáneo del tromboembolismo pulmonar masivo.
13,,27677448,Síndrome coronario agudo en paciente con dextrocardia y situs inversus.
14,,27585535,Granulomatosis eosinofílica con poliangitis (Churg-Strauss) y derrame pericárdico grave.
15,,29364815,Cierre percutáneo de conducto arterioso mediante un asa arteriovenosa en un paciente con síndrome de la cimitarra.
16,,27426481,"Trombos biventriculares, embolismo pulmonar y miocardiopatía dilatada en una paciente con síndrome antifosfolípido."
17,,27364707,Trombosis valvular protésica tratada con infusión lenta de fibrinolíticos en paciente con accidente cerebrovascular isquémico agudo.
18,"El síndrome de anticuerpos antifosfolípidos es una situación clínica y bioquímica heterogénea. Presentamos el caso de un varón joven con antecedente de tromboembolia venosa que se presentó en esta ocasión por dolor precordial, con elevación del ST en el electrocardiograma. Fue llevado a sala de angiografía para realizar angioplastia primaria y se observó una oclu- sión total ostial de la descendente anterior. Se realizó aspiración manual del trombo. No se realizó angioplastia con balón ni stent. En la angiografía de control a las 48 horas se observó ausencia de trombo y de placas aterosclerosas, lo cual se co- rroboró mediante ultrasonido intracoronario. ",28991290,Trombosis primaria de la descendente anterior en un paciente con síndrome de anticuerpos antifosfolípidos
19,,27350320,Endocarditis infecciosa aórtica protésica precoz complicada.
20,,26782076,Correlación entre las pruebas de imagen de una paciente con embolismo pulmonar agudo que imitaba un infarto de miocardio inferior con extensión ventricular derecha.
21,,26738644,Dificultades en el abordaje percutáneo del síndrome coronario agudo con bypass axilobifemoral.
22,,26897506,"Lesiones de Janeway, nódulos de Osler y hemorragias en astilla."
23,,26556223,"Dextrocardia, coartación aórtica y enfermedad arterial coronaria. Reporte de caso y revisión de la literatura."
24,,26026687,Secuestro pulmonar congénito irrigado por la arteria coronaria derecha.
25,"Describimos el caso de un hombre de 71 años de edad, que presentó un infarto agudo de miocardio debido a la obstrucción dinámica del tracto de salida del ventrículo izquierdo inducida por la terazosina. Luego de recibir dicha medicación el paciente presentó un síncope y posteriormente angina de pecho. El electrocardiograma evidenció ondas Q y sobreelevación del segmento ST en las derivaciones precordiales e inferiores. La angiografía coronaria evidenció una oclusión crónica de la arteria descendente anterior y el ecocardiograma Doppler reveló aquinesia apical, segmentos basales hiperdinámicos, movimiento anterior sistólico de la válvula mitraI y obstrucción dinámica del tracto de salida del ventrículo izquierdo. La administración intravenosa de suero fisiológico y atenolol determinó una clara mejoría clínica. Un infarto agudo de miocardio hemodinámico fue el resultado de la caída de la presión de perfusión coronaria en un paciente con disminución crónica de la reserva coronaria. ",27392141,Infarto agudo de miocardio asociado al uso de terazosina oral en presencia de cardiopatía estructural predisponente: reporte de caso.
26,,26530169,Infarto inferior con extensión a ventrículo derecho secundario a aneurisma gigante de la arteria coronaria derecha.
27,,26907194,Intervencionismo coronario complejo con solapamiento de dispositivos biorreabsorbibles. Reporte de caso y revisión de nuevas perspectivas en el uso de dispositivos biorreabsorbibles guiado por tomografía de coherencia óptica.
28,,27723623,Disincronía ventricular izquierda en la estimulación septal prolongada.
29,,27364708,Embolismos sépticos pulmonares paradójicos en paciente con endocarditis sobre válvula aórtica y comunicación interventricular: la puerta de atrás.
30,,28549832,Muerte súbita secundaria a vasoespasmo coronario multivaso.
31,,26294161,Hipertensión arterial oculta tras coartación de aorta corregida.
32,,25613155,Uso de oxigenador de membrana extracorpórea venoarterial en un paciente con fallo del ventrículo derecho operado de tromboendarterectomía pulmonar.
33,,25530429,Aturdimiento miocárdico neurogénico en Pediatría. A propósito de un caso.
34,,25440974,Infarto agudo de miocardio por embolismo coronario y tromboembolismo pulmonar masivo en paciente joven. Una asociación de difícil manejo.
35,,25900244,Administración de ticagrelor junto a fibrinólisis en un caso de infarto agudo de miocardio con elevación del segmento ST.
36,,25818035,Síndrome hipereosinofílico con choque cardiogénico: primer caso en México.
37,,25795261,Embarazo y disección arterial coronaria.
38,,29227057,Inferior ST elevation: beyond myocardial infarction.
39,,25759109,Gated-SPECT de reposo tras inyección intradolor de (99m)Tc-MIBI en paciente sin antecedentes de cardiopatía isquémica.
40,,25510840,Pseudoaneurisma ventricular izquierdo durante valvuloplastia aórtica neonatal.
41,,24996599,Miocardiopatía dilatada e infarto de arteria cerebral media derecha.
42,,24958441,Resucitación cardiopulmonar mediante ECMO percutáneo: una nueva herramienta en el laboratorio de hemodinámica.
43,,24856543,Fístula aortocavitaria en endocarditis sobre válvula nativa.
44,,24785447,Una forma excepcional de combinación de retorno venoso pulmonar y sistémico en un caso de síndrome de heterotaxia.
45,,25434961,Infarto agudo de miocardio sin lesiones angiográficas: lo que la coronariografía no revela.
46,,25092503,"Encrucijada entre la cardiopatía isquémica, la miocardiopatía hipertrófica y el corazón de atleta."
47,,25241630,Tormenta arrítmica: variabilidad en el manejo según la etiología.
48,,25129322,Trombosis aguda de stent y dilatación transitoria ventricular izquierda inversa tras la realización de una tomografía computarizada de emisión monofotónica de esfuerzo.
49,"Introducción: el origen anómalo de la arteria coronaria izquierda del seno coronario derecho (ACAOS) se caracteriza porque la arteria coronaria principal izquierda se origina anómalamente del seno de valsalva aórtico coronario derecho y cuyo trayecto puede seguir cuatro diferentes caminos hacia el lado izquierdo del corazón. Caso clínico: masculino de 73 años de edad, que ingresó al hospital por dolor precordial de tipo opresivo, intensidad 10/10 con irradiación a brazo izquierdo y cuello, acompañado de diaforesis y nausea. El diagnóstico fue de un síndrome isquémico coronario agudo sometido a terapia trombolítica Su evolución posterior fue no satisfactoria debido a diferentes complicaciones que lo llevaron a la muerte. Conclusiones: el diagnóstico del origen anómalo de la arteria coronaria izquierda del seno opuesto (ACAOS), se establece únicamente a través de métodos de diagnósticos como la angiotomografía computada cardiaca o un cateterismo cardiaco como parte del abordaje de un síndrome isquémico coronario agudo que permiten establecer las características morfológicas de las arterias coronarias como las diferentes variantes anatómicas y sus características particulares respecto a las estructuras adyacentes. ",25760752,Origen anómalo de la arteria coronaria izquierda del seno opuesto. Caso anatomopatológico.
50,,25304052,Arteria coronaria única y arco aórtico derecho.
51,,24380775,Miocarditis y síndrome coronario agudo en la infancia.
52,,25106059,Hipertensión arterial resistente y coartación de aorta.
53,,25240583,Joven hipertenso con insuficiencia aórtica por válvula aórtica anatómicamente cuatricúspide.
54,,25108456,Valor de la tomografía de coherencia óptica en el tratamiento guiado de la falla del stent. Presentación de un caso.
55,,25103919,Estenosis de tronco coronario posradioterapia.
56,,27650538,Infarto agudo de miocardio asociado con ictus subagudo bilateral cardioembólico en el territorio de la arteria cerebral anterior: la cara oculta de una fibrilación auricular de novo.
57,,24997866,Calcificación coronaria como predictor de riesgo en el intervencionismo coronario.
58,,28342552,Código ictus en paciente portador de dispositivo de asistencia ventricular externa.
59,,24485711,Administración sanitaria y crisis económica: a propósito de un caso.
60,,24725681,Síndrome de discinesia apical transitoria durante ecocardiografía de estrés con dobutamina.
61,"La estenosis de las venas pulmonares es una complicación infrecuente de la ablación por radiofrecuencia de la fibrilación auricular.  Su incidencia oscila entre 0.3% a 6% de acuerdo a diferentes series.  Sus manifestaciones clínicas son variadas y fácilmente confundibles con enfermedades pulmonares frecuentes, como neoplasias o infecciones.  Presentamos el caso de un varón de 57 años con estenosis de venas pulmonares post ablación de una fibrilación auricular que se manifestó clínica (tos y hemoptisis), radiológica (nódulos pulmonares con captación aumentada en la tomografía por Emisión de Positrones) y endoscópicamente (mucosa congestiva y friable) en forma similar a una neoplasia de pulmón.Si bien casos de presentación similar a cáncer han sido descritos, no tenemos conocimiento de estenosis de venas pulmonares como causa de nódulos pulmonares hipercaptantes. El caso resalta la importancia de considerar la estenosis de venas pulmonares como causa de tos, disnea o hemoptisis en pacientes que hayan sido sometidos a una ablación por radiofrecuencia de arritmias auriculares. ",30734708,Estenosis de las venas Pulmonares post ablación de fibrilación auricular: presentación clínica similar a una neoplasia pulmonar. Reporte de caso.
62,,30260136,Ictus criptogénico secundario a embolia paradójica: ¿entidad infrecuente o poco diagnosticada?
