Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('del', 'tratamiento', 'en')|3|1|118|292|0.008403361344537815|0.0034129692832764505|0.011816330627814266|10.680027031242636|-0.5213900194169112|-0.006160916855472723|
('protocolos', 'farmacoterapéuticos', 'en')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0685029792171723|0.359814427586215|
andalucía|1|1|448|292|0.0022271714922048997|0.0034129692832764505|0.00564014077548135|8.764273159809433|-1.0950108653105437|-0.0061760154310331146|
('profilaxis', 'y', 'tratamiento')|3|2|122|291|0.016129032258064516|0.006825938566552901|0.022954970824617418|10.620648484163706|-0.5391693244264162|-0.012376616111737068|
colectomía|1|1|69|292|0.014285714285714285|0.0034129692832764505|0.017698683568990736|11.445561777605613|-0.29217127930747244|-0.0051710470204101655|
('la', 'anemia', 'preoperatoria')|3|1|26|292|0.037037037037037035|0.0034129692832764505|0.04045000632031349|12.819957292387112|0.1193544023248857|0.004827886328398865|
('centro', 'sobre', '30')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8478385014761641|0.1724613470579501|
('ileocecal', ':')|2|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7690799403564973|0.13080483627223702|
('cierre', 'de', 'la')|3|1|45|292|0.021739130434782608|0.0034129692832764505|0.025152099718059057|12.051282838493567|-0.11080443855448956|-0.002786964287726069|
('utility', 'of')|2|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7690799403564973|0.13080483627223702|
('experiencia', 'de', 'un')|3|1|358|292|0.002785515320334262|0.0034129692832764505|0.006198484603610712|9.08700476072753|-0.9983775886272767|-0.006188428111696164|
('de', 'origen', 'parasitario')|3|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7024905257403545|0.10275336797762376|
('quirúrgica', 'en', 'la')|3|1|69|292|0.014285714285714285|0.0034129692832764505|0.017698683568990736|11.445561777605613|-0.29217127930747244|-0.0051710470204101655|
('al', 'diltiazem')|2|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0685029792171723|0.359814427586215|
('subperiosticas', 'en', 'los')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0685029792171723|0.359814427586215|
('del', 'paciente')|2|1|2129|292|0.00046948356807511736|0.0034129692832764505|0.003882452851351568|6.51820707943738|-1.7675347965774288|-0.006862370510835152|
('especializadas', 'en', 'el')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8478385014761641|0.1724613470579501|
('resultados', 'del')|2|4|1661|289|0.0024024024024024023|0.013651877133105802|0.016054279535508205|6.873538332591956|-1.661140432955714|-0.026668412858406158|
quirúrgica|1|10|2124|283|0.004686035613870665|0.034129692832764506|0.038815728446635174|6.5155003337261554|-1.7683452586037067|-0.06863960935785633|
('la', 'seguridad')|2|2|475|291|0.0041928721174004195|0.006825938566552901|0.011018810683953321|8.676999338545068|-1.1211426580865034|-0.012353658699159388|
('inflammatorias', 'del')|2|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2436542288026402|0.6260716680832404|
('laparoscópica', 'colorrectal', '.')|3|3|12|290|0.2|0.010238907849829351|0.21023890784982935|13.667954198942061|0.3732642130300203|0.0784746604868575|
('proceso', 'de')|2|1|495|292|0.0020161290322580645|0.0034129692832764505|0.0054290983155345154|8.620648484163706|-1.1380154021477662|-0.006178397502852772|
('punción', 'accidental')|2|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7024905257403545|0.10275336797762376|
demandas|1|1|37|292|0.02631578947368421|0.0034129692832764505|0.02972875875696066|12.326917281106995|-0.028273136132508394|-0.0008405252433860498|
clasificación|1|1|1345|292|0.0007429420505200594|0.0034129692832764505|0.0041559113337965095|7.180382099940263|-1.569264339680826|-0.00652172345500224|
('intervención', 'de', 'hartmann')|3|2|15|291|0.11764705882352941|0.006825938566552901|0.12447299739008232|13.487381953300241|0.3191967225060504|0.039731372807418446|
