,abstract,id,title
0,,29099104,La salud durante el Cardenismo (1934-1940).
1,,27382848,La medicina militar en México en 1915.
2,"Los recientes incidentes con atentados terroristas con tiradores activos o artefactos explosivos improvisados han demostrado que la atención secuencial tradicional produce retrasos en la atención a las víctimas, con resultados no totalmente satisfactorios. La medicina táctica es una nueva herramienta para aplicar en la atención prehospitalaria, que surge de la experiencia en el cuidado a los heridos en zona de combate, aplicando las recomendaciones del Tactical Combat Casualty Care (TCCC). Mediante estas directrices, se trata de disminuir las tres principales causas de muerte prevenible en combate: hemorragia en extremidades, neumotórax a tensión y obstrucción de vía aérea. Para mejorar los índices de supervivencia en incidentes terroristas, es necesario cambiar la forma de atención de los servicios de emergencia. A partir de la experiencia obtenida con el TCCC, el Consenso Hartford y el Comité Táctical Emergency Casualty Care han desarrollado estrategias para mejorar la supervivencia. Ambos desarrollan recomendaciones sobre procedimientos de atención sanitaria dirigidos a primeros intervinientes y a profesionales para su aplicación en entorno hostil. ",29188917,Implementación de las recomendaciones del Consenso de Hartford y Tactical Emergency Casualty Care (TECC) en los servicios de emergencia: revisión bibliográfica.
3,,27557360,"Innovación tecnológica y humanitarismo en el traslado de heridos de guerra: el informe de Nicasio Landa sobre un nuevo sistema de suspensión elástica de camillas (Pamplona, 29 mayo 1875)."
4,,27557358,"Comunicación científica e innovación tecnológica en la primera Cruz Roja, 1863-1876."
5,,26827156,"Hermann von Helmholtz: médico, físico e inventor."
6,,26922418,"Colaboración entre el Comando Norte de los Estados Unidos, la Academia Mexicana de Cirugía, la Universidad Nacional Autónoma de México y la Secretaría de la Defensa Nacional de México en la realización del curso ""Manejo de heridas por arma de fuego""."
7,,24931133,Análisis de la sonoanatomía de los plexos nerviosos mediante telemedicina desde una zona de combate.
8,,19852392,"Regeneracionismo, sanidad y discurso racial: Felipe Ovilo Canales y la confluencia entre España y Marruecos a finales del siglo XIX."
9,Rehabilitacion neuropsicologica en tiempo de guerra. ,24861231,Rehabilitacion neuropsicologica en tiempo de guerra.
10,,24332685,La ceguera del ojo derecho de lord Horatio Nelson (I).
11,"Rehabilitacion neuropsicologica en tiempo de guerra. Introduccion. El descenso de la mortalidad por daño cerebral durante la Primera Guerra Mundial ocasionara un elevado numero de veteranos con secuelas neurologicas o neuropsicologicas. Esta situacion, desconocida hasta entonces, requerira el desarrollo de nuevos abordajes terapeuticos que les ayuden a alcanzar unas cotas de autonomia aceptables. Desarrollo. Este articulo revisa la relacion existente entre la rehabilitacion neuropsicologica y la guerra y describe las aportaciones hechas por diferentes profesionales de este ambito en los dos grandes conflictos belicos del siglo XX. La Primera Guerra Mundial marcara el inicio de la rehabilitacion neuropsicologica tal y como la conocemos actualmente; en ese periodo destacaran las contribuciones realizadas por Goldstein y Poppelreuter en Alemania o Franz en Estados Unidos. La Segunda Guerra Mundial supondra la consolidacion de esta disciplina sanitaria; los principales referentes seran Zangwill en Inglaterra y Luria en la Union Sovietica. Tambien se incluye un conflicto armado de menor repercusion geopolitica, la Guerra del Yom Kippur, que ejemplifica como los enfrentamientos belicos pueden estimular el desarrollo de programas de intervencion neuropsicologica. Conclusion. Los actuales programas de rehabilitacion neuropsicologica estan estrechamente vinculados a las intervenciones empleadas en tiempos de guerra por Goldstein, Zangwill o Luria. Los medios utilizados son distintos, pero los objetivos siguen siendo los mismos: ayudar a las personas con daño cerebral a ser capaces de adaptarse a su nueva vida. ",24203669,Rehabilitación neuropsicológica en tiempo de guerra.
12,,23988047,"Memoria sobre la Oftalmología española presentada en el 1.er Congreso de Oftalmología (Bruselas, 1857)."
13,,22748857,Aportaciones de la Armada española en la introducción de la anestesia en España. La ciencia médica en el último tercio del siglo XIX.
14,,23412042,"Francisco Julio Lafargue y Carlos Buston: el episodio de ""la mano femenina"""
15,,23214345,Cosme Mariano Argerich.
16,,22051627,"El doctor Pedro Morán, la Escuela Médica de 1833 y la batalla de Rancagua."
17,,21353338,Medicina aún más crítica: análisis retrospectivo de las bajas atendidas en la UCI del Hospital Militar español de Herat (Afganistán).
18,,21966801,La enseñanza de la Ginecología y la Obstetricia en la Escuela Médico Militar.
19,,20109388,Toxicología cutánea y sistémica de los agentes vesicantes de guerra.
20,,18661450,La oftalmía purulenta en el ejército español durante el siglo XIX (1851).
21,,19848018,Dominique Larrey en España (1808-1809).
22,,18050766,Diagnóstico y tratamiento de la uretritis crónica en la Sanidad Militar con el cambio de siglo (XIX-XX).
23,,18080034,El nacimiento del mayor invento del siglo XX.
24,,17970564,Johannes Friedrich August von Esmarch. (1823-1908).
25,,17937183,Don Josep Trueta.
26,,16155617,"""Los pies de Teruel"". Asistencia y tratamiento de las heridas por congelación en los hospitales navarros durante la guerra civil."
27,,16402498,La sanidad en Marruecos a mediados del siglo XIX.
28,,12389201,Santiago Ramón y Cajal: su actividad como médico militar (1873-1875).
29,,11432096,Médicos y medicina en la nueva España del siglo XVI.
30,,18574898,Debilidades y grandeza humana de Bernardo Reyes: historia y leyenda.
31,,18711846,"Desembarco, por enfermedad, de Federico Gravina en 1795."
32,,18561451,Mas perdio Cuba: los efectos demograficos de la guerra (1895-1898) representacion estadistica.
33,,19177688,Los soldados - inmigrantes: el ejercito como via migratoria de los peninsulares pobres del Río de la Plata durante el periodo tardo colonial.
34,,10761205,"Bailey K. Ashford, más allá de sus memorias."
35,,14343162,ASPECTOS INMUNOLÓGICOS DE LA PAROTIDITIS EPIDÉMICA.
36,,14333414,"ANÁLISIS ESTADÍSTICOS DE 50,553 EGRESOS DEL HOSPITAL CENTRAL MILITAR. 1959-1963."
37,,14194719,MORBILIDAD EN EL EJÉRCITO MEXICANO. I.
38,,14160869,UN NUEVO BOTIQUÍN DE CAMPA NA.
39,,14138772,PROBLEMAS DE INVALIDEZ EN LAS LESIONES DE NERVIOS PERIFÉRICOS Y SU TRATAMIENTO QUIRÚRGICO.
40,,14126550,ANUARIO ESTADÍSTICO DEL HOSPITAL CENTRAL MILITAR.
41,,14108823,PROYECTO PARA LA ORGANIZACIÓN Y FUNCIONAMIENTO DE LA UNIDAD CENTRO  DE SALUD EN EL EJERCITO MEXICANO.
42,,14108821,TRATAMIENTO Y PREVENCIÓN DE LAS PICADURAS DE ALACRÁN.
43,,14094481,ORGANIZACIÓN DE LA ASISTENCIA SANITARIA EN LAS CALAMIDADES PUBLICAS.
44,,14176695,COORDINACIÓN DE LOS SERVICIOS MÉDICOS HUMANO Y VETERINARIO. SU IMPORTANCIA EN EL ASPECTO DE LA LUCHA MEDICO PREVENTIVA.
