,abstract,id,title
0,,28895539,"Frecuencia, aspectos clínicos y moleculares de la hipercolesterolemia familiar en una unidad de endocrinología de Ciudad Bolívar, Venezuela."
1,,28440762,Criterios sobre la utilización y requerimientos técnicos de la ecografía tiroidea en los servicios de endocrinología y nutrición.
2,,27866589,"Endocrinología, diabetes y nutrición: el futuro ya está aquí."
3,,27236635,Impacto económico y satisfacción de la implantación de una consulta de alta resolución de patología nodular tiroidea en Endocrinología.
4,,25882331,Eficacia de un programa de tratamiento de la hiperglucemia en un Servicio de Cirugía Vascular supervisado por Endocrinología.
5,,27091627,El Registro Molecular de Adenomas Hipofisarios (REMAH): una apuesta de futuro de la Endocrinología española por la medicina individualizada y la investigación traslacional.
6,,21382754,Cartera de Servicios de Endocrinología y Nutrición.
7,,28440751,Validación en situaciones clínicas reales del DiaScope
8,,28943259,Estudio colaborativo español: descripción de la práctica clínica habitual en obesidad infantil.
9,,21115412,Grado de control metabólico en una población diabética atendida en servicios de endocrinología.
10,,20685184,¿Está de acuerdo nuestra conducta ante el nódulo tiroideo y cáncer diferenciado de tiroides con la guía norteamericana y el consenso europeo?
11,,27445220,Evaluación de un protocolo de derivación de enfermedad tiroidea en nuestra área sanitaria.
12,,29233514,"Términos, conceptos y definiciones en nutrición clínica artificial. Proyecto ConT-SEEN."
13,,29050701,Inmunoterapia oncológica y endocrinología: una nueva oportunidad para la colaboración multidisciplinar.
14,,22056421,Valoración del programa de formación de médicos residentes en Endocrinología y Nutrición por facultativos: resultados de una encuesta.
15,,20138596,Incorporación de la ecografía y la punción de tiroides a la actividad de endocrinología en una consulta de alta resolución.
16,,23395414,Relevancia de la ecografia en un servicio de endocrinologia.
17,,20114014,Manejo clínico del incidentaloma suprarrenal: resultados de una encuesta.
18,,31129037,Rendimiento diagnóstico del sistema de evaluación de riesgo ecográfico del nódulo tiroideo de la American Thyroid Association en endocrinología (estudio ETIEN 3).
19,,30971387,"¿Quo vadis, Endocrinología y Nutrición?"
20,,26212421,Recomendaciones del Grupo de Trabajo de Obesidad de la Sociedad Española de Endocrinología Pediátrica sobre hábitos de alimentación para la prevención de la obesidad y los factores de riesgo cardiovascular en la infancia.
